,size,storage,entropy,codec,level,compress,decompress,dc_no_cache,ratio
53,small,sd,high,zfile,7,0.03142344951629639,0.0006266355514526368,0.004374170303344726,0.9636875
54,mid,ssd,low,bloscpack,1,0.06632480621337891,0.030178022384643555,0.045502424240112305,0.12682075
55,mid,ssd,low,bloscpack,3,0.0648777961730957,0.03015599250793457,0.04353542327880859,0.1140974125
56,mid,ssd,low,bloscpack,7,0.03420357704162598,0.030581188201904298,0.031924772262573245,0.0118825625
57,mid,ssd,low,bloscpack,9,0.034790325164794925,0.03135857582092285,0.032538652420043945,0.0083735375
58,mid,ssd,low,npz,1,5.587738418579102,0.3422980308532715,0.3706641674041748,0.1495014125
59,mid,ssd,low,npy,0,0.33622140884399415,0.03180460929870606,0.21145219802856446,1.000001
60,mid,ssd,low,zfile,1,0.8912654399871827,0.26331167221069335,0.2928763389587402,0.1490548
61,mid,ssd,low,zfile,3,1.3642093658447265,0.26373858451843263,0.2930150032043457,0.1490792
62,mid,ssd,low,zfile,7,8.85739598274231,0.26372084617614744,0.2930046558380127,0.1494205
63,mid,ssd,medium,bloscpack,1,0.33678245544433594,0.039250755310058595,0.20744099617004394,0.879643475
64,mid,ssd,medium,bloscpack,3,0.33239083290100097,0.040213584899902344,0.20401573181152344,0.8794998875
65,mid,ssd,medium,bloscpack,7,0.30608539581298827,0.10611205101013184,0.1712639808654785,0.4334573875
66,mid,ssd,medium,bloscpack,9,0.3194775104522705,0.11357460021972657,0.17634458541870118,0.3886516625
67,mid,ssd,medium,npz,1,1.2278571605682373,0.3213659763336182,0.3503079891204834,0.1499068375
68,mid,ssd,medium,npy,0,0.3326930046081543,0.032788991928100586,0.21208620071411133,1.000001
69,mid,ssd,medium,zfile,1,0.9384392261505127,0.307017183303833,0.358968448638916,0.2681801125
70,mid,ssd,medium,zfile,3,0.9613335609436036,0.3056811809539795,0.35619316101074217,0.2637032375
71,mid,ssd,medium,zfile,7,1.1325870513916017,0.24323997497558594,0.2725696563720703,0.1498833125
72,mid,ssd,high,bloscpack,1,0.3878812789916992,0.03877735137939453,0.2331913948059082,1.000025375
73,mid,ssd,high,bloscpack,3,0.3954524040222168,0.03886537551879883,0.2318575859069824,1.000025375
74,mid,ssd,high,bloscpack,7,0.5105253696441651,0.06717281341552735,0.25665082931518557,0.9658564125
75,mid,ssd,high,bloscpack,9,0.5360513687133789,0.07044920921325684,0.26432080268859864,0.9656339875
76,mid,ssd,high,npz,1,3.860615348815918,0.615329360961914,0.7891619682312012,0.9606656125
77,mid,ssd,high,npy,0,0.3555327892303467,0.03179697990417481,0.20789575576782227,1.000001
78,mid,ssd,high,zfile,1,3.426567029953003,0.5482780456542968,0.7217097759246827,0.964330075
79,mid,ssd,high,zfile,3,3.5865025520324707,0.5514069557189941,0.7226961612701416,0.9642387875
80,mid,ssd,high,zfile,7,3.7057599067687987,0.5420512676239013,0.7172348022460937,0.9606776375
81,mid,sd,low,bloscpack,1,0.79240403175354,0.030124998092651366,0.5238964080810546,0.12682075
82,mid,sd,low,bloscpack,3,0.7129372119903564,0.030362415313720702,0.47158021926879884,0.1140974125
83,mid,sd,low,bloscpack,7,0.13266658782958984,0.030295944213867186,0.051911354064941406,0.0118825625
84,mid,sd,low,bloscpack,9,0.11197342872619628,0.030212211608886718,0.0412994384765625,0.0083735375
85,mid,sd,low,npz,1,6.461091804504394,0.3379240036010742,0.9508389472961426,0.1495014125
86,mid,sd,low,npy,0,5.275099420547486,0.031886625289916995,4.0936158180236815,1.000001
87,mid,sd,low,zfile,1,1.7614648342132568,0.26326379776000974,0.8731671810150147,0.1490548
88,mid,sd,low,zfile,3,2.22311110496521,0.2627833366394043,0.8738611698150635,0.1490792
89,mid,sd,low,zfile,7,9.711974573135375,0.2630348205566406,0.8735967636108398,0.1494205
90,mid,sd,medium,bloscpack,1,4.744474649429321,0.04138660430908203,3.599425029754639,0.8796515875
91,mid,sd,medium,bloscpack,3,4.755116415023804,0.042109012603759766,3.597097969055176,0.8795001625
